order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state
rPXVfmiiGUSo,tuChkpnqUQ3j,delivered,2017-09-03 17:22:56,2017-09-03 17:30:19,2017-09-09 12:56:25,2017-09-22,orZZicCSy2A9,9mUBYR4LiO1Z,42.79,64.05,housewares,4050.0,45.0,19.0,45.0,1,credit_card,2.0,27.46,86420,sao paulo,SP
0TspwTsWs4ZR,7HTM7UJU46QO,delivered,2018-07-16 10:16:36,2018-07-17 10:31:01,2018-08-03 18:06:44,2018-08-09,ljxT8gh1Xcw4,EGW4UK5bOeEZ,389.89,45.27,toys,4050.0,55.0,38.0,26.0,1,credit_card,3.0,126.86,95990,sao paulo,SP
oZy1qDeRMU7P,FmgEZi1Rbb4P,delivered,2017-01-25 10:41:24,2017-01-26 02:15:45,2017-02-03 12:42:06,2017-03-10,5EWnZ1mRjH3i,hB0eH2oAUtkk,91.33,13.91,toys,800.0,22.0,15.0,27.0,1,wallet,1.0,85.04,86480,pires do rio,GO
V9XJd1uCo9kh,uJyZEKOIek0c,delivered,2017-11-25 14:04:11,2017-11-25 14:17:38,2017-12-15 16:39:19,2017-12-15,SLTlrWtcYt1m,r7VxefoTVHbb,907.6374999999999,2.75,toys,1750.0,37.0,22.0,40.0,1,credit_card,2.0,240.68,11679,sao paulo,SP
EDsw3oFV1NGf,97unm5J5ZNgm,delivered,2018-05-04 11:09:54,2018-05-04 11:33:19,2018-05-10 14:22:53,2018-05-30,o6Na5dqQ8W2g,coi9xkdo66JI,95.17,23.7,watches_gifts,314.0,18.0,11.0,14.0,1,credit_card,5.0,220.68,59078,rio grande da serra,SP
dHXz0TSMXOWD,pkjvSlqF3wLV,shipped,2018-01-19 02:49:33,2018-01-19 02:56:18,2018-06-18 14:31:22,2018-02-09,h6MCbrwh5kiC,5Ja2lH0N2OZt,907.6374999999999,82.01,toys,2301.0,32.0,35.0,34.0,1,credit_card,3.0,127.56,15340,sao paulo,SP
243v4EAbEEyH,T0InptTtcmr3,delivered,2018-02-16 16:35:22,2018-02-16 16:46:56,2018-03-03 13:28:51,2018-03-13,fS1ypIsQSVpI,VEpUiS8q8p8X,907.6374999999999,109.49000000000001,toys,650.0,16.0,7.0,13.0,1,credit_card,4.0,61.75,90035,contagem,MG
AB1PE46SQVYg,P12lNgohaKbQ,delivered,2017-09-04 18:53:08,2017-09-04 19:04:27,2017-09-17 19:22:41,2017-09-26,d3lNmk6IZMHy,3KuTukGXgD7C,18.1,20.67,toys,925.0,25.0,6.0,16.0,1,credit_card,3.0,183.12,70610,anapolis,GO
2VH7ZhRsweDX,4FTL9owbLxX6,delivered,2018-01-11 19:20:51,2018-01-11 19:27:50,2018-01-19 00:38:56,2018-01-30,Q7X2bb1UdiU4,yGbPyLPc8PmT,223.51,32.34,toys,250.0,16.0,2.0,11.0,1,credit_card,2.0,94.06,20051,santo andre,SP
1o4zjh6DRf6y,BKwCq4vkXyd1,delivered,2018-02-06 16:59:28,2018-02-06 17:15:39,2018-02-15 19:12:06,2018-03-07,wdV7yJzaz3Su,coi9xkdo66JI,26.77,35.92,toys,4050.0,17.0,12.0,14.0,1,credit_card,8.5,155.42,54250,belo horizonte,MG
yWQRQ6jz2OK1,dTCCiYwqixGr,delivered,2018-01-16 11:04:42,2018-01-16 11:14:25,2018-01-23 23:38:44,2018-01-31,E0wO0I28vexS,2Vzr14MB7bRD,692.0,23.6,health_beauty,371.0,20.0,16.0,16.0,1,credit_card,1.0,249.29,63610,rio de janeiro,RJ
6VYdoQP2483E,WQ6Q0CbX6Hnn,delivered,2018-08-21 19:12:30,2018-08-21 19:25:17,2018-08-24 19:58:37,2018-08-27,k2NWrMl1JROm,kJEFisr2CqPX,49.38,3.51,bed_bath_table,3718.0,44.0,16.0,40.0,1,credit_card,1.0,202.16,79640,paulinia,SP
UzPIZ60S81kc,y2NdSr0PANGU,delivered,2017-10-07 19:24:09,2017-10-07 19:49:33,2017-10-14 00:26:44,2017-10-26,UgkSjxoiV9Ev,UOGIrJtSldvd,252.99,50.83,toys,2600.0,50.0,10.0,30.0,1,credit_card,1.0,82.31,12030,sao paulo,SP
x2R7GkkSh8ca,FHlrdnvqRHxi,delivered,2018-07-25 19:55:29,2018-07-25 20:05:15,2018-07-30 13:18:36,2018-08-09,G4640SQ4F6gN,coi9xkdo66JI,849.5,18.01,toys,459.0,18.0,13.0,14.0,1,credit_card,4.0,26.43,7802,sao paulo,SP
m2Uxtq0JjgLh,SAOHZd88Kb81,delivered,2018-01-08 09:32:47,2018-01-08 09:48:15,2018-01-15 18:12:10,2018-01-31,FBtKtRVXsv9Y,ItYhqrkUww7D,111.0,109.49000000000001,toys,1083.0,35.0,22.0,14.0,1,credit_card,4.0,69.27,81460,joao monlevade,MG
qOZymtEkuOB1,SL4eYUbBkMOI,delivered,2017-11-08 18:01:32,2017-11-09 04:31:07,2017-11-14 21:04:58,2017-11-23,IJJL2iT7InlD,m6IJZtqbZBZn,333.5,61.32,toys,450.0,16.0,4.0,20.0,1,wallet,1.0,136.97,17533,monte mor,SP
vkk6pfLJVZMs,7EJlO76jhmFw,delivered,2018-02-21 10:40:03,2018-02-21 12:27:50,2018-03-12 20:48:25,2018-03-15,WLaTGhtOIsa3,h4lcTgJTuj7f,387.0,47.55,toys,375.0,17.0,11.0,14.0,1,credit_card,1.0,573.51,40252,corumba,MS
3nHLNnlR8sjm,EQRtBtusjpAy,delivered,2017-11-01 20:57:34,2017-11-01 21:31:25,2017-11-13 19:23:46,2017-11-24,s8uNZS8Pk5rh,Izazx5OLdwb0,30.8,73.58,sports_leisure,2152.0,26.0,24.0,21.0,1,credit_card,1.0,673.02,33805,jaragua do sul,SC
6jUa5RJGoTGj,mddMogBkHevi,delivered,2017-08-27 16:14:04,2017-08-27 16:25:17,2017-08-30 18:22:53,2017-09-08,66J6cELX1Thx,YRYlK9uqyLE6,22.2,18.79,perfumery,422.0,21.0,16.0,18.0,1,credit_card,7.0,184.75,26143,diadema,SP
rKgpiPZ5uEXl,oaRJJzt2l1q2,delivered,2017-05-03 01:33:19,2017-05-04 10:03:00,2017-05-12 13:26:56,2017-05-24,1LpXCV33vp7e,4mKqWzXFLaBt,310.01,109.49000000000001,toys,4050.0,27.0,15.0,52.5,1,credit_card,8.5,188.64,12908,ourinhos,SP
KywmnL5yBvsg,dnNToZVPxgzR,delivered,2017-12-17 18:44:02,2017-12-17 18:55:31,2018-01-03 22:16:54,2018-01-19,xo4FCeyJTBQx,NwPn61VaD1X6,27.64,70.82,toys,100.0,16.0,7.0,17.0,1,credit_card,1.0,418.49,7178,paulo afonso,BA
z1FhTxhljK1J,ydaIGXMog8Ga,delivered,2018-03-16 08:59:25,2018-03-16 09:10:35,2018-03-20 20:58:49,2018-03-28,MdDlAtfirALD,NwPn61VaD1X6,112.01,61.11,toys,550.0,27.0,10.0,22.0,1,credit_card,1.0,230.19,13339,sao paulo,SP
m6jndNPNYsUu,7S7UmrH0gJQM,delivered,2018-05-08 16:59:38,2018-05-08 17:33:28,2018-05-21 22:06:31,2018-06-05,jSwHsm2tVUtL,BUqNP64b1AeL,475.0,49.55,toys,500.0,40.0,4.0,30.0,1,credit_card,2.0,3.79,40255,belem,PA
Ixbd4owbdjhT,YrE9kskXxbDE,delivered,2017-05-27 10:47:47,2017-05-27 10:55:33,2017-06-02 09:42:59,2017-06-19,pP0Ad904OQi8,oI8R7WsNWWBc,50.21,109.49000000000001,computers_accessories,200.0,41.0,2.0,29.0,1,credit_card,1.0,211.11,89253,uba,MG
zlndMFkcTSut,Ovr8Ar0moqPI,delivered,2017-06-29 11:14:31,2017-06-29 11:25:15,2017-07-26 15:58:16,2017-08-02,xnTJMQvvzAgv,oI8R7WsNWWBc,50.21,36.51,toys,200.0,41.0,2.0,29.0,1,credit_card,1.0,172.42,4760,belem,PA
FsMJfGfhpp7j,vfpEnZ9G5U2q,delivered,2018-08-24 10:16:19,2018-08-24 11:45:14,2018-08-29 23:47:20,2018-09-10,QaEqPkW9zW1B,NwPn61VaD1X6,312.89,42.17,toys,600.0,33.0,5.0,16.0,1,credit_card,8.5,66.99,41275,aracatuba,SP
WxsDV4JEs9DO,5OsScS7GL5Fr,delivered,2017-02-28 22:12:55,2017-02-28 22:25:09,2017-03-16 13:42:06,2017-04-07,mifpmWSXzyb5,gihEWVf0rQH9,475.0,59.0,toys,100.0,16.0,2.0,11.0,1,credit_card,3.0,102.61,62690,santana,AP
Mn80FPsdXT7O,Q7iZkrB1Cv0j,delivered,2018-06-01 15:21:45,2018-06-02 15:15:20,2018-06-09 13:58:44,2018-07-05,CCJs1fi7pqNT,6ywUQmf7ylJv,598.99,58.13,watches_gifts,400.0,19.0,15.0,20.0,1,credit_card,6.0,144.03,45790,abaete,MG
fIH2b6xRdnjQ,sTncRmMrL2YR,delivered,2018-08-18 10:44:59,2018-08-18 11:10:46,2018-08-21 15:38:37,2018-08-28,iq4RAnrKhh5d,YRYlK9uqyLE6,228.99,29.65,toys,540.0,23.0,13.0,19.0,1,credit_card,1.0,379.5,6604,mogi mirim,SP
v4DfFRlhLAAq,juPnkSS2lAOz,delivered,2017-09-26 23:40:53,2017-09-26 23:49:17,2017-10-05 15:57:04,2017-10-19,mlh1QSbPODrn,T7OJcZtdnwO5,56.89,7.56,toys,800.0,42.0,36.0,25.0,1,voucher,1.0,217.66,70336,praia grande,SP
gjYWJ0FWYa3v,hmT4WIwybiJ0,delivered,2017-06-09 09:29:29,2017-06-09 10:30:19,2017-06-16 15:03:20,2017-07-04,aPVwVel9hXhT,mfE47TAJF4NL,104.49,57.83,fashion_sport,1500.0,68.0,15.0,52.5,1,credit_card,2.0,239.65,21555,palmital,SP
451QjLLhu1Tx,AlV8sUXqwUqG,delivered,2018-06-26 13:02:55,2018-06-26 13:16:25,2018-07-06 17:43:36,2018-07-26,1ZOZo19DnTBq,UosUAuHHGEiD,142.99,23.43,toys,4050.0,30.0,30.0,30.0,1,credit_card,8.5,673.02,2972,bage,RS
57Exnd00twGn,gSmUbTd1p6t4,delivered,2017-08-17 11:36:12,2017-08-18 02:35:21,2017-08-21 14:58:12,2017-09-01,n2HTiuIAl6Uj,TD2AMTmc5Ixg,97.79,32.34,toys,100.0,16.0,3.0,11.0,1,wallet,1.0,134.53,79310,sao paulo,SP
5eZbQwWAzdP3,gEjW3mEjw6RD,delivered,2017-03-06 22:21:02,2017-03-06 22:30:17,2017-03-21 13:37:56,2017-03-27,cwyXDDyHTPLV,cnRUSXBmaGmE,137.88,2.46,furniture_decor,1700.0,23.0,7.0,23.0,1,credit_card,1.0,195.84,6844,taubate,SP
kdHiCygQAFM4,m6TWhfdyCwVF,delivered,2018-03-02 09:31:48,2018-03-03 09:28:51,2018-03-29 16:56:28,2018-03-26,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,11.23,toys,400.0,20.0,12.0,15.0,1,credit_card,2.0,673.02,14057,ilheus,BA
h18h4San225O,wMFLYoP2YwCD,delivered,2018-03-13 23:35:05,2018-03-13 23:48:05,2018-03-21 23:05:41,2018-03-23,23AspxezOBXx,mAmnfqHkVqSt,730.0,39.84,housewares,750.0,35.0,15.0,35.0,1,credit_card,1.0,335.04,5710,sao paulo,SP
vjzw9zWKKlJ3,fT8KvzJkRUP5,delivered,2017-04-23 12:16:52,2017-04-23 12:30:22,2017-05-09 11:23:15,2017-05-23,t81CfnWxi8HV,RrhUJPd2xCYy,75.8,68.39,toys,600.0,22.0,18.0,19.0,1,credit_card,3.0,222.63,60355,carajas,PA
anH9VLMUhyvA,h5VMQSEaKGOZ,delivered,2018-07-12 11:14:48,2018-07-12 11:35:14,2018-07-24 17:53:32,2018-08-07,Rr4bjc79Exdc,ZdLx9hwnjpgD,187.0,19.41,toys,1575.0,26.0,21.0,23.0,1,voucher,1.0,177.87,78345,teresopolis,RJ
wBAtbwVz6Nhv,8iAz6aPdhSzU,delivered,2018-04-05 15:59:54,2018-04-05 16:11:03,2018-04-30 16:59:24,2018-05-02,rZ5pT7KeDGN2,RsUgQvBvc24M,599.9,30.23,toys,710.0,19.0,13.0,14.0,1,voucher,1.0,33.48,74950,goiania,GO
w5Q18yNfQOgx,uIWefxpnN4YB,delivered,2017-03-09 21:27:28,2017-03-09 21:27:28,2017-04-25 09:44:01,2017-04-13,0vbEvli2JYJu,RKad98cTxhSb,95.03,44.75,toys,1383.0,50.0,10.0,40.0,1,credit_card,2.0,163.31,55002,uruoca,CE
3Ks8biM058Vh,CUCg0s3Adw8j,delivered,2018-07-20 11:39:02,2018-07-20 11:50:11,2018-07-28 01:28:34,2018-08-16,raeoGi7lSKIv,V3iKL8r9W9NR,35.79,41.01,toys,350.0,25.0,9.0,19.0,1,credit_card,8.0,154.73,85730,arenapolis,MT
v6QmYPsPIe5H,bFdZvLNHVgg9,delivered,2018-08-22 20:38:11,2018-08-23 02:45:15,2018-08-27 18:32:09,2018-08-29,kZ3MjoavO32o,eCVvpO3y8lid,257.6,17.47,garden_tools,900.0,32.0,13.0,18.0,1,wallet,1.0,134.9,42835,campinas,SP
ce7qnCmQVbS7,wKcYdebWgQGB,delivered,2018-03-07 16:51:09,2018-03-07 17:40:21,2018-04-03 16:02:50,2018-03-29,MT60d9oI6gH2,3mO6GyZzHTGP,138.2,50.94,toys,1400.0,16.0,23.0,25.0,1,credit_card,8.5,136.98,3644,criciuma,SC
4Hgtq6Era2sx,B8h3xNbK3n3R,delivered,2018-03-02 21:00:22,2018-03-02 21:40:26,2018-03-14 17:59:25,2018-03-20,ucePnNrnkTwo,RKad98cTxhSb,217.99,54.04,toys,1825.0,44.0,14.0,34.0,1,credit_card,2.0,1.42,12400,sao paulo,SP
ugqGd3KobzdD,KLmwOAn2jkez,delivered,2018-08-21 08:52:46,2018-08-21 09:10:52,2018-08-23 20:54:37,2018-08-27,wGaRb3GCUksX,cea9IgayLO02,159.9,30.66,construction_tools_lights,1050.0,16.0,19.0,16.0,1,credit_card,2.0,142.31,72502,indaiatuba,SP
aNRhBbaiiO8V,9Fas52vX6l1o,delivered,2017-12-22 18:48:59,2017-12-23 09:47:50,2018-01-05 20:38:51,2018-01-24,x6U3DPqTlITq,l1pYW6GBnPMr,548.35,49.72,toys,300.0,17.0,4.0,12.0,1,credit_card,1.0,164.3,77403,imperatriz,MA
34G6uqkyUJKC,LyozuA9a1t1V,delivered,2017-09-15 07:55:29,2017-09-19 03:50:16,2017-10-04 18:45:39,2017-10-13,47yp9atosFIr,ImomkSifOhRo,564.99,32.23,toys,250.0,17.0,14.0,16.0,1,wallet,1.0,673.02,35275,joao pessoa,PB
q768eOw2CxtC,ihFxD7UOseTV,delivered,2018-04-19 22:05:25,2018-04-19 22:15:19,2018-04-26 17:44:27,2018-05-08,GVKoHWLsbiST,OEjbAH9LZF2D,126.69,12.28,toys,150.0,17.0,4.0,13.0,1,credit_card,2.0,308.68,3456,contagem,MG
wviwnZWUSVVi,gxjmSqluS2QS,delivered,2017-12-26 13:53:29,2017-12-26 14:08:47,2018-01-10 20:28:50,2018-01-23,FKoHGd43nb02,l1pYW6GBnPMr,548.35,47.55,toys,350.0,17.0,4.0,12.0,1,credit_card,4.0,53.8,1223,itaperuna,RJ
LX4dSzylpaHY,6ONikXM73eig,delivered,2017-12-03 14:07:45,2017-12-03 14:18:27,2017-12-15 21:16:32,2018-01-03,G4640SQ4F6gN,coi9xkdo66JI,22.3,63.92,toys,459.0,18.0,13.0,14.0,1,credit_card,5.0,4.45,32920,sao goncalo,RJ
HJRxFIlRAAQ3,XULjSaAMuv9v,delivered,2017-05-16 10:49:27,2017-05-16 11:05:10,2017-05-23 12:42:16,2017-06-06,0vbEvli2JYJu,RKad98cTxhSb,95.03,12.58,toys,1383.0,50.0,10.0,40.0,1,voucher,1.0,173.4,65500,sao paulo,SP
IpPFWcziUrdQ,NYbZRAKHKIMN,delivered,2018-08-23 00:07:26,2018-08-23 00:24:27,2018-08-28 17:21:51,2018-10-05,HDq02GU8zCWs,8LI433LuGPcs,150.82,15.02,toys,3008.0,32.0,38.0,32.0,1,credit_card,8.0,122.76,68665,garanhuns,PE
dSck9smRGV5m,riZABeUOy6ce,delivered,2018-02-07 01:24:27,2018-02-07 01:35:21,2018-02-14 18:11:57,2018-02-26,TyDgB4dvXPuU,2Vzr14MB7bRD,692.0,109.49000000000001,toys,431.0,19.0,17.0,15.0,1,credit_card,6.0,121.88,2289,nova friburgo,RJ
J5T5BdfRGKTg,aNHE28H4iDpj,delivered,2018-07-15 18:25:18,2018-07-15 18:43:53,2018-07-20 17:18:40,2018-08-01,zYfH5aWupAXE,mjHien0dmjP0,23.03,22.56,toys,1400.0,25.0,6.0,14.0,1,credit_card,1.0,485.94,16340,belo horizonte,MG
k8gmcte39bu8,T7KBZbSuvQzh,delivered,2018-02-12 10:32:52,2018-02-12 10:48:16,2018-02-23 18:42:34,2018-03-06,BnkgnBM3v929,VZmgxK6ws7Pt,387.0,67.11,toys,825.0,28.0,3.0,29.0,1,credit_card,5.0,138.85,2714,sorocaba,SP
Nn8vxeA44EhT,Z9Dt0lwxXO0h,delivered,2017-03-04 20:25:11,2017-03-04 20:32:22,2017-03-15 15:57:55,2017-03-27,tEo5IQJ8lopb,1tQEjUJuOyJ8,171.9,109.49000000000001,toys,1100.0,32.0,11.0,27.0,1,voucher,1.0,54.66,78559,rio de janeiro,RJ
G2XW35v6GEqh,WlHqk4dxs3gD,delivered,2018-03-09 10:14:36,2018-03-09 10:29:24,2018-03-21 13:56:29,2018-03-27,0vbEvli2JYJu,RKad98cTxhSb,493.9,10.31,toys,1383.0,50.0,10.0,40.0,1,credit_card,4.0,218.55,5407,suzano,SP
uOr72bl9aUhv,9lz935ZPRQGJ,delivered,2018-06-28 13:32:50,2018-06-28 13:50:42,2018-07-05 16:55:24,2018-07-25,SjaiXyK805X3,6S5BD1ybM0k0,37.4,4.52,toys,150.0,16.0,14.0,11.0,1,credit_card,3.0,407.58,96214,itapema,SC
ODCTcrQg9X3R,OndiapBJuTUg,delivered,2018-02-07 15:46:14,2018-02-07 16:12:11,2018-02-22 21:29:11,2018-03-05,NHyp0l7Ib6k1,8cMMpAAFEsxE,36.5,20.9,toys,150.0,30.0,10.0,20.0,1,credit_card,1.0,259.59,73050,nova lima,MG
QzgMqywCur97,6Bvdy70jbdBe,delivered,2018-05-10 13:06:53,2018-05-10 13:35:43,2018-06-02 14:54:40,2018-06-14,DfqGRehtc50k,tQFHgEUSAMiP,692.0,2.87,bed_bath_table,300.0,40.0,8.0,30.0,1,credit_card,3.0,266.16,70293,pacajus,CE
Zihq3aVb9Pzu,MysLl5oZM1r2,delivered,2018-04-11 00:59:59,2018-04-11 01:10:16,2018-04-17 22:18:26,2018-05-07,BoH5vU0rOckY,9IoQ4CUO45Pc,49.76,10.33,toys,2650.0,45.0,25.0,18.0,1,credit_card,1.0,673.02,83075,curitiba,PR
CI3pNA0jOUhV,GqkgFNUgq9T0,delivered,2017-08-08 21:39:52,2017-08-08 21:55:12,2017-08-17 20:56:36,2017-09-01,AgrAdmXsPRUb,QaFphUAb15RL,139.79,6.54,toys,1655.0,30.0,30.0,20.0,1,voucher,1.0,145.48,89206,varginha,MG
gOYr27UxRuWp,d9cz1ABeafwZ,delivered,2018-07-18 20:48:52,2018-07-19 20:45:12,2018-07-27 16:48:23,2018-08-09,zrCJE1JPzDKt,GSk3Uky4sDCl,231.27,32.6,toys,1905.0,30.0,25.0,19.0,1,credit_card,1.0,68.5,8571,divinopolis,MG
c9NKilRd22Ek,MttvXGw5mEeh,delivered,2017-08-07 10:00:46,2017-08-08 05:40:17,2017-08-11 17:17:49,2017-09-04,y53wERyP8RTy,vK5PLZFRQPnm,170.7,41.41,toys,250.0,20.0,2.0,14.0,1,wallet,1.0,88.17,59162,sao paulo,SP
a319lFM98LXN,WLntlqsERnac,delivered,2018-05-12 18:51:13,2018-05-12 19:16:33,2018-05-18 19:09:43,2018-06-18,nqow34F161pO,cFovkr5GFkYK,820.0,29.34,toys,600.0,25.0,15.0,25.0,1,credit_card,1.0,46.53,88506,sao bernardo do campo,SP
ArSJrzgk426f,hDyxglCVsq1u,canceled,2017-04-10 00:45:56,2017-04-10 01:03:29,2018-06-18 14:31:22,2017-05-04,14dVyDiUlK7G,va3iGyjj4VVz,359.5,44.26,toys,417.0,16.0,15.0,14.0,1,credit_card,6.0,386.02,15120,sao paulo,SP
Gb1z3ivZY3Al,p6Vu0fAvDpVm,delivered,2018-02-24 12:22:08,2018-02-24 13:00:30,2018-04-20 00:24:49,2018-03-23,aGBk3zAXtnjk,GyQzkyOEmhtg,26.77,40.07,toys,1900.0,68.0,14.0,18.0,1,credit_card,4.0,202.26,5421,campos dos goytacazes,RJ
7vG98q3YwJKp,UsAFvQE9t5sz,delivered,2018-02-27 21:30:28,2018-02-27 21:48:34,2018-03-29 21:51:49,2018-03-21,eJ6324OlB6eT,NPzG9GmZi6FT,55.83,44.93,toys,420.0,23.0,25.0,16.0,1,voucher,1.0,612.59,12230,marechal candido rondon,PR
xZIzSMmJSSaN,G9KdtKAPQe8K,delivered,2017-12-11 19:39:39,2017-12-11 19:50:14,2017-12-19 18:58:22,2018-01-04,iPoRkE7dkmlc,AH69qRLfrouJ,145.0,20.81,toys,4050.0,38.0,38.0,52.5,1,credit_card,8.5,219.75,8615,pacaembu,SP
0n5FinDaUhjo,IcqMaFKLjXfi,delivered,2018-07-09 18:43:40,2018-07-10 18:45:36,2018-07-26 17:42:04,2018-08-07,Ma8mLzLpQfm4,EqPcJSwcfSMn,907.6374999999999,25.87,watches_gifts,381.0,18.0,12.0,15.0,1,credit_card,6.0,497.91,11065,mage,RJ
HqZa87eVGpgy,rWBbhiY4ZdNf,delivered,2017-11-11 20:28:27,2017-11-11 20:35:41,2017-11-20 11:41:26,2017-12-01,cOwq47ZAG6Yo,3FRwW3adXzn7,94.6,68.61,toys,462.0,18.0,13.0,14.0,1,credit_card,8.5,673.02,44008,sao jose,SC
JWMcuQJuwWLB,BiRdLA8etQns,delivered,2018-04-09 08:57:49,2018-04-09 09:10:10,2018-04-25 09:58:55,2018-05-09,ore29AiyL5wp,CtMK6S22nUfY,161.0,2.58,toys,500.0,50.0,20.0,50.0,1,credit_card,1.0,125.27,8571,divinopolis,MG
besX23uZtFnv,Fbp3C5yyeio2,delivered,2018-02-09 13:46:04,2018-02-09 14:08:53,2018-02-15 22:41:29,2018-02-23,EtpEPddVod15,yGbPyLPc8PmT,907.6374999999999,32.34,toys,250.0,16.0,2.0,20.0,1,credit_card,5.0,41.17,17860,santo andre,SP
kx8J0L95V6mC,xO0LWLyZrdWp,delivered,2018-07-05 20:51:02,2018-07-05 21:11:59,2018-07-13 19:33:48,2018-07-31,ZoxnCk8YEebS,BaeEuTG2KNuh,223.51,4.28,toys,850.0,40.0,38.0,12.0,1,credit_card,2.0,152.88,6835,sao mateus,ES
qUfX3HYkplDh,NhV9Vs1w3jFe,delivered,2018-01-21 20:16:25,2018-01-23 03:36:50,2018-02-20 21:52:55,2018-03-14,7YXA5C6uvFAa,ImomkSifOhRo,56.89,2.24,toys,510.0,16.0,15.0,17.0,1,wallet,1.0,42.48,27521,manaus,AM
gC3ZTS7iJONk,pT8ddZAdCDXE,delivered,2018-07-21 14:58:41,2018-07-21 15:10:13,2018-07-25 18:38:43,2018-07-31,dLWVQBeAOEh2,vmUdCiLPoz75,907.6374999999999,58.09,toys,1750.0,20.0,16.0,30.0,1,credit_card,1.0,610.51,46765,ferraz de vasconcelos,SP
4KiIiQJ0KX4g,i0ixLk55zMY5,delivered,2017-08-14 14:38:17,2017-08-14 14:55:14,2017-08-24 17:23:35,2017-09-20,Hy5rx1QNK9Lc,r1MWgvi27H4g,399.2,20.9,toys,300.0,16.0,10.0,11.0,1,credit_card,3.0,673.02,25030,sao paulo,SP
AeKT0q5W4b2F,l1GVhEqgQWGb,delivered,2017-05-09 02:36:03,2017-05-09 03:42:09,2017-05-17 12:57:45,2017-06-05,u6Zh6fdOQI0Q,tQFHgEUSAMiP,692.0,13.8,toys,650.0,35.0,5.0,30.0,1,credit_card,4.0,159.4,9607,tremembe,SP
7kpO5iQfwd7V,eIZT9JX6gvm6,delivered,2018-08-01 13:30:49,2018-08-01 13:44:25,2018-08-13 14:47:27,2018-08-20,8RGUSaH4Oh7s,kuf0AKEb35Ae,692.0,48.77,toys,600.0,62.0,12.0,12.0,1,credit_card,8.0,380.97,27286,rio de janeiro,RJ
06lksMy92rUv,2hWZReSYxxjw,delivered,2018-06-07 19:42:40,2018-06-07 19:55:49,2018-06-22 01:08:28,2018-07-23,CtIL1bAdGNzV,ZsDn106jXrgr,52.98,19.41,toys,2700.0,35.0,20.0,30.0,1,voucher,1.0,299.54,2631,rio de janeiro,RJ
PBVhmtJ5tHVe,VJZvDZ4O41RA,delivered,2018-04-25 06:15:16,2018-04-25 07:00:53,2018-05-17 19:43:47,2018-05-29,eCR1NAtuLeK1,NFUo7mzHc8co,226.6,31.58,toys,4050.0,52.0,22.0,52.0,1,credit_card,3.0,399.9,35690,juazeiro do norte,CE
WdUgEWfVmVkZ,WmwFoyynJg1Y,delivered,2017-01-30 21:44:49,2017-01-30 22:33:45,2017-02-14 10:48:10,2017-03-07,PlNU0zDJAyt7,nEm2wMkkozAX,78.5,53.46,toys,600.0,38.0,16.0,25.0,1,credit_card,8.5,45.55,35767,goiania,GO
O1tvGrzsRS8n,VlnOLF0ufsE8,processing,2017-12-22 11:41:33,2017-12-22 11:52:34,2018-06-18 14:31:22,2018-01-18,iYRQWuHgJJDo,91pD0uylgwzW,340.99,30.66,toys,229.0,18.0,10.0,16.0,1,credit_card,1.0,174.22,4567,itanhaem,SP
0cHFKHeCgZfh,8vgPS7izA9ur,shipped,2018-02-19 18:36:01,2018-02-19 19:35:35,2018-06-18 14:31:22,2018-03-09,E1cYH20SdGYP,NwPn61VaD1X6,73.5,42.59,sports_leisure,1688.0,23.0,17.0,22.0,1,credit_card,1.0,105.45,13083,rio de janeiro,RJ
qT8N1tkc4jBX,PDqgmqRksSgv,delivered,2017-02-19 20:09:01,2017-02-19 20:22:44,2017-02-24 15:04:56,2017-03-17,h4hCC4X56VHi,ZsDn106jXrgr,98.9,62.02,toys,1900.0,35.0,23.0,30.0,1,voucher,1.0,399.42,57306,sao carlos,SP
D663D58JIVHy,Q6HzT7p7BkMN,delivered,2018-01-18 12:55:44,2018-01-18 13:13:09,2018-01-31 14:44:49,2018-02-02,HhAtKukEU7VT,UOGIrJtSldvd,104.4,50.83,toys,1867.0,36.0,6.0,36.0,1,credit_card,1.0,223.3,96690,sao paulo,SP
ioPcMyvsgqmZ,IkYaoEEe4k8q,delivered,2017-07-21 19:05:16,2017-07-21 19:15:12,2017-07-28 19:15:47,2017-08-10,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,109.49000000000001,toys,1550.0,30.0,22.0,30.0,1,credit_card,3.0,413.59,75065,sao jose do rio preto,SP
juWWGRmgEyjk,ulSwy7dTdywU,delivered,2017-11-25 12:06:48,2017-11-25 12:17:30,2017-12-11 19:58:55,2017-12-19,ddg67fIj3vxs,kqZYwfIO6q9L,8.8,63.79,toys,3200.0,30.0,11.0,30.0,1,credit_card,1.0,420.53,12924,santos,SP
oxifLnol9Jd1,x0uA6UCgpyc7,delivered,2018-05-28 14:18:26,2018-05-28 14:35:44,2018-06-04 16:03:45,2018-06-29,VN6KvZ5IB5Qy,XEurPdGwwrtN,907.6374999999999,6.6,housewares,4050.0,33.0,26.0,33.0,1,credit_card,8.5,526.3,71720,petropolis,RJ
